No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
2520,RMLS,350,"350 Saint Peter St, 1007",Saint Peter,55102,MN,STP - Saint Paul,190000,7/7/2017 0:00,204900,Exclusive Right,204900,891,"",B4,Common,625 - St. Paul,116,10/31/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","","",No,"",116,"Attached Garage, More Parking Onsite for Fee, More Parking Offsite for Fee, Assigned",891,2956,"","",3014,2017,891,1007,1911,Residential-Multi-Family,(CC) High Rise (4+ Levels),0,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer","",Main Level,"",Brick/Stone,"","","","",None,1,0,0,0,SF,1,Main Floor Full Bath,"","","","","","","","",1,0,"",383,Yes,58.2
2521,RMLS,8,"8 Irvine Park, 8A",Irvine,55102,MN,STP - Saint Paul,204900,4/28/2017 0:00,204900,Exclusive Right,204900,1040,"",B1,common,625 - St. Paul,4,5/15/2017 0:00,1,10x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Upper,No,"",4,Tuckunder,1040,2670,Upper,14x13,2670,2017,1040,8A,1979,Residential-Single,(CC) Low Rise (3- Levels),0,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Tankless Water  Heater, Disposal","","","",Wood,"",Upper,9x8,Separate/Formal Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,10x9,Upper,13x12,Upper,"","","","",2,0,"",260,No,0
2522,RMLS,374,374 Geranium Ave E,Geranium,55130,MN,STP - Saint Paul,206000,4/16/2017 0:00,204900,Exclusive Right,204900,1665,"",C2,55x122,625 - St. Paul,1,4/17/2017 0:00,0,10x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",1,"Attached Garage, Driveway - Asphalt",1600,1869,Main,13x19,2450,2016,2100,"",1957,Residential-Single,(SF) One Story,0.15,None,"Range, Refrigerator","","",13x34,Stucco,Lower,Main,10x7,"","Walkout, Finished (Livable)",2,0,0,0,SF,2,"",11x12,Main,11x11.5,Main,13x11.5,Main,11.13.5,Main,4,500,"",0,No,581
2523,RMLS,528,528 Nevada Ave E,Nevada,55130,MN,STP - Saint Paul,216100,10/17/2017 0:00,205000,Exclusive Right,205000,830,"",C2,63x125,625 - St. Paul,15,11/2/2017 0:00,0,12x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Foyer, Foyer, Recreation Room, Laundry","Asphalt Shingles, Age Over 8 Years",Main,No,"",15,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1431,2204,Main,13x12,2262,2017,1968,"",1939,Residential-Single,(SF) One 1/2 Stories,0.181,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","",Vinyl,"",Main,12x8,Living/Dining Room,"Full, Finished (Livable)",2,1,0,0,SF,3,"Main Floor Full Bath, Upper Level Full Bath , 1/2 Basement",12x10,Main,16x10,Upper,14x10,Upper,"","",3,537,"",0,Yes,58
2524,RMLS,2075,2075 California Ave E,California,55119,MN,STP - Saint Paul,203000,10/17/2017 0:00,205000,Exclusive Right,225000,1062,"",A1,60x134,625 - St. Paul,34,11/30/2017 0:00,2,13x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Office, Three Season Porch",Asphalt Shingles,Main,No,"",6,Detached Garage,1125,2126,Main,18x11,2514,2017,1813,"",1957,Residential-Single,(SF) One Story,0.185,Wall,"Range, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,24x20,"Stucco, Brick/Stone",Lower,Main,9x8,Kitchen/Dining Room,"Full, Partial Finished, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12x10,Main,10x8,Main,10x10,Main,"","",3,688,Not Assumable,0,Yes,388
2525,RMLS,50,50 Belvidere St W,Belvidere,55107,MN,STP - Saint Paul,205000,10/13/2017 0:00,205000,Exclusive Right,205000,715,Chain Link,C2,75x125,625 - St. Paul,17,10/30/2017 0:00,0,12x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Porch","Asphalt Shingles, Age Over 8 Years",Main,No,"",17,Tuckunder,1066,1828,Main,15x12,1828,2017,1066,"",1875,Residential-Single,(SF) One 1/2 Stories,0.215,None,"Range, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Metal, Vinyl, Stucco","",Main,12x15,"Separate/Formal Dining Room, Eat In Kitchen",Full,0,1,0,1,SF,2,"Upper Level 3/4 Bath, 1/2 Basement",10x8,Main,14x12,Upper,12x9,Upper,"","",3,0,"",0,No,0
2526,RMLS,2295,2295 Benson Ave,Benson,55116,MN,STP - Saint Paul,220000,10/7/2017 0:00,205000,Exclusive Right,205000,850,Chain Link,D3,80x150,625 - St. Paul,7,11/1/2017 0:00,0,10x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Loft, Foyer, Deck",Asphalt Shingles,Main,No,None,7,"Detached Garage, Driveway - Asphalt",1290,3140,Main,16x13,3140,2017,1290,"",1924,Residential-Single,(SF) One 1/2 Stories,0.28,None,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,"",Vinyl,"",Main,14x7,"Eat In Kitchen, Breakfast Area",Full,1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Master",10x14,Main,14x13,Upper,"","","","",2,0,Not Assumable,0,No,0
2527,RMLS,1417,1417 Edgerton St,Edgerton,55101,MN,STP - Saint Paul,204000,10/3/2017 0:00,205000,Exclusive Right,214900,884,"",C2,85X262,625 - St. Paul,25,11/3/2017 0:00,0,14x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Screened Porch","",Main,No,None,6,"Attached Garage, Tuckunder, Garage Door Opener, Driveway - Asphalt",1828,2450,Main,20x11,2450,2017,1878,"",1930,Residential-Single,(SF) Two Stories,0.51,Window,"Range, Microwave, Dishwasher, Refrigerator","",Main Level,17x9,Metal,Main,Main,13x11,Separate/Formal Dining Room,"Walkout, Full",1,0,0,1,SF,2,"Upper Level Full Bath , 3/4 Basement",14x11,Upper,11x11,Upper,12x8,Upper,"","",3,50,"",0,No,0
2528,RMLS,1244,1244 Thomas Ave,Thomas,55104,MN,STP - Saint Paul,200000,8/23/2017 0:00,205000,Exclusive Right,210000,1000,Chain Link,D3,40x124,625 - St. Paul,28,9/20/2017 0:00,0,10x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Play Room, Porch",Asphalt Shingles,Main,No,"",14,Detached Garage,1463,2028,Main,15.5x12,2086,2017,1463,"",1947,Residential-Single,(SF) One 1/2 Stories,0.1,Central,"Range, Refrigerator","","","",Vinyl,"",Main,13x8,Separate/Formal Dining Room,"Full, Concrete Block, Unfinished",1,0,0,0,SF,1,Main Floor Full Bath,11x10,Main,12x11,Main,11x10,Upper,"","",3,0,Not Assumable,0,Unknown,58.2
2529,RMLS,1250,1250 Reaney Ave,Reaney,55106,MN,STP - Saint Paul,205000,8/17/2017 0:00,205000,Exclusive Right,205000,907,"",D3,40x127,625 - St. Paul,14,8/31/2017 0:00,0,12x10,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Office, Porch","",Main,No,"",14,"Detached Garage, Covered, Driveway - Concrete",1727,2494,Main,13x12,2494,2017,1727,"",1912,Residential-Single,(SF) Two Stories,0.12,Central,"","","","","Metal, Vinyl","",Main,14x11,"",Partial Finished,1,1,0,1,SF,3,"",12x11,Upper,12x10,Upper,11x9,"","","",3,0,"",0,No,0
2530,RMLS,326,326 Harrison Ave,Harrison,55102,MN,STP - Saint Paul,220000,7/14/2017 0:00,205000,Exclusive Right,205000,660,Wood,A1,38x94,625 - St. Paul,18,8/1/2017 0:00,0,13x18,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Sitting Room","Asphalt Shingles, Age 8 Years or Less",Main,No,"",18,Detached Garage,1320,0,Main,12.5x11,308.54,2017,1320,"",1874,Residential-Single,(SF) Two Stories,0.08,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","",Wood,"",Main,9x8,"",Full,1,0,1,0,SF,2,Upper Level Full Bath,11.5x11,Upper,14x15,Upper,"","","","",2,0,Not Assumable,0,Unknown,0
2531,RMLS,544,544 California Ave E,California,55130,MN,STP - Saint Paul,199000,7/12/2017 0:00,205000,Exclusive Right,205000,982,Wire,C1,62x139,625 - St. Paul,20,8/1/2017 0:00,0,15x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Utility Room",Asphalt Shingles,Main,No,"",20,Detached Garage,982,2544,Main,17x12,2873,2017,1857,"",1951,Residential-Single,(SF) One Story,0.2,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer","",Lower Level,26x21,Stucco,Lower,"","","Informal Dining Room, Eat In Kitchen","Full, Finished (Livable), Drain Tiled, Sump Pump",1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",11x10,Main,11x9,Main,11x12,Main,"","",3,875,"",0,Unknown,329
2532,RMLS,251,251 Forbes Ave,Forbes,55102,MN,STP - Saint Paul,199000,6/29/2017 0:00,205000,Exclusive Right,205000,594,"Privacy, Full",B1,50x51,625 - St. Paul,35,8/3/2017 0:00,0,12 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Porch, Foyer, Mud Room, Foyer","",Main,No,"",35,Other,1263,1844,Main,15 x 12,3076,2016,1263,"",1908,Residential-Single,(SF) Two Stories,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator","","","",Shakes,"",Main,14 x 12,"Separate/Formal Dining Room, Breakfast Area",Full,1,0,0,0,SF,1,Upper Level Full Bath,14 x 10,Upper,14 x 10,Upper,12 x 10,Upper,"","",3,0,"",0,No,1252
2533,RMLS,2077,2077 5th St E,5th,55119,MN,STP - Saint Paul,205000,6/23/2017 0:00,205000,Exclusive Right,214900,1020,"Wood, Chain Link, Partial",A3,50x294,625 - St. Paul,26,7/19/2017 0:00,1,13x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,"",0,Detached Garage,1400,2574,Main,23x13,2574,2016,2105,"",1942,Residential-Single,(SF) One 1/2 Stories,0.34,Window,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,26x22,Wood,Lower,Main,13x10,Informal Dining Room,"Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x9,Main,13x10,Main,22x10,Upper,"","",3,705,"",0,Unknown,0
2534,RMLS,2167,2167 Rose Ave E,Rose,55119,MN,STP - Saint Paul,200000,6/15/2017 0:00,205000,Exclusive Right,214500,864,"Chain Link, Partial",A2,50x200,625 - St. Paul,27,7/12/2017 0:00,0,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Utility Room, Office","Asphalt Shingles, Age 8 Years or Less",Main,No,None,16,"Detached Garage, Tandem, Driveway - Asphalt, Garage Door Opener",864,2234,Main,22x12,2288,2016,1512,"",1952,Residential-Single,(SF) One Story,0.23,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Disposal","","Lower Level, Family Room",23x11,Vinyl,Lower,Main,"",Other,"Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",11x13,Main,11x10,Main,12x9,Main,"","",3,648,Not Assumable,0,No,54
2535,RMLS,301,301 Sturgis St,Sturgis,55102,MN,STP - Saint Paul,219000,6/9/2017 0:00,205000,Exclusive Right,205000,886,"",A1,35x109,625 - St. Paul,8,6/27/2017 0:00,0,12x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry","",Main,No,"",8,Detached Garage,1236,0,Main,12x12,288.74,2017,1236,"",1868,Residential-Single,(SF) One 1/2 Stories,0.09,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","",Vinyl,"",Main,12x10,Kitchen/Dining Room,Crawl Space,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath",12x13,Main,14x15,Upper,"","","","",2,0,"",0,Unknown,288.74
2536,RMLS,1405,1405 Mechanic Ave,Mechanic,55106,MN,STP - Saint Paul,216000,4/27/2017 0:00,205000,Exclusive Right,170000,912,Wire,E3,61x159,625 - St. Paul,20,5/17/2017 0:00,0,8x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Deck, Hobby Room, Office, Office, Laundry","Asphalt Shingles, Pitched",Main,No,"",16,Attached Garage,912,1740,Main,20x11,1740,2016,1352,"",1956,Residential-Single,(SF) One Story,0.22,Central,"Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Furnace Humidifier","",Lower Level,20x12,Vinyl,Lower,"",7x11,"","Walkout, Finished (Livable)",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement",13x11,Main,10x10,Main,11x9,Main,"","",3,440,Not Assumable,0,No,0
2537,RMLS,1464,1464 Charles Ave,Charles,55104,MN,STP - Saint Paul,205000,2/28/2017 0:00,205000,Exclusive Right,205000,675,Chain Link,D4,40X116,625 - St. Paul,24,3/24/2017 0:00,0,11X10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Porch","Asphalt Shingles, Age Over 8 Years",Main,No,None,24,Detached Garage,1031,1690,Main,12X13,1690,2016,1081,"",1911,Residential-Single,(SF) Two Stories,0,Window,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","","Wood, Metal","",Main,12X11,Kitchen/Dining Room,"Full, Drain Tiled, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12X11,Upper,10x9,Upper,9X8,Upper,"","",3,50,"",0,No,0
2538,RMLS,2650,"2650 University Ave W, 120",University,55114,MN,STP - Saint Paul,200000,4/27/2017 0:00,205500,Exclusive Right,205000,1107,"",B3,0,625 - St. Paul,64,6/30/2017 0:00,0,10X10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",64,Underground Garage,1107,3386,Main,16X14,3440,2016,1107,120,2006,Residential-Multi-Family,(CC) High Rise (4+ Levels),0.03,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Entertainment/Media Center",15X13,Brick/Stone,Main,"","",Eat In Kitchen,None,1,0,0,0,SF,1,Main Floor Full Bath,14X12,Main,"","","","","","",1,0,"",255,No,54
2539,RMLS,1667,1667 Wilson Ave,Wilson,55106,MN,STP - Saint Paul,213000,6/27/2017 0:00,205900,Exclusive Right,205900,950,"",E4,55x134,625 - St. Paul,6,7/14/2017 0:00,0,10 X 14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,None,6,Detached Garage,1200,2186,Main,10 X 16,2240,2016,1929,"",1955,Residential-Single,(SF) One Story,0.17,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,11 X 24,"Metal, Vinyl, Stucco",Lower,Main,9 X 9,"","Full, Finished (Livable), Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",10 X 13,Main,9 X 10,Main,9 X 10,Main,11 X 12,Lower,4,729,"",0,No,54
2540,RMLS,853,853 Iowa Ave W,Iowa,55117,MN,STP - Saint Paul,207800,3/31/2017 0:00,207800,Exclusive Right,207800,1212,"",E2,137x63,625 - St. Paul,0,3/31/2017 0:00,1,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",0,Detached Garage,1707,3714,Main,"",4124,2016,1707,"",1950,Residential-Single,(SF) One 1/2 Stories,0.2,Central,"","","","",Brick/Stone,"",Main,"","",Full,2,0,0,0,SF,2,"","",Main,"",Main,"",Upper,"",Upper,4,0,"",0,Unknown,410
2541,RMLS,1150,1150 Marshall Ave,Marshall,55104,MN,STP - Saint Paul,208000,10/20/2017 0:00,208000,Exclusive Right,205000,624,"",E4,40x97,625 - St. Paul,21,11/21/2017 0:00,0,11x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Patio, Mud Room",Asphalt Shingles,Main,No,None,0,"Detached Garage, Garage Door Opener",1248,2758,Main,13x11,2986,2016,1248,"",1922,Residential-Single,(SF) More Than Two Stories,0.09,Window,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","",Wood,"",Main,14x11,Separate/Formal Dining Room,"Full, Unfinished",1,0,0,0,SF,1,Upper Level Full Bath,12x11,Upper,11x11,Upper,12x10,Upper,"","",3,0,"",0,Yes,227.76
2542,RMLS,500,"500 Robert St N, 323",Robert,55101,MN,STP - Saint Paul,202000,7/22/2017 0:00,208900,Exclusive Right,214900,1298,"",B4,0,625 - St. Paul,64,9/24/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Flat, Rubber","",No,None,44,More Parking Onsite for Fee,1298,2631,"","",2828,2017,1298,323,1916,Residential-Single,(CC) High Rise (4+ Levels),0,Central,"Range, Microwave, Dishwasher, Refrigerator","","","",Brick/Stone,"","","","Eat In Kitchen, Living/Dining Room",None,1,0,0,0,SF,1,Main Floor Full Bath,"","","","","","","","",1,0,"",469,Unknown,197.38
2543,RMLS,346,346 Warwick St,Warwick,55105,MN,STP - Saint Paul,195000,3/10/2017 0:00,208900,Exclusive Right,217900,750,"",D1,40x127,625 - St. Paul,27,4/6/2017 0:00,0,9x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","",Main,No,"",9,Detached Garage,750,3195,Main,18x10,3528,2016,750,"",1914,Residential-Single,(SF) One Story,0.12,None,"Range, Refrigerator","","","","Vinyl, Other","","","",Informal Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,12x10,Main,12x10,Main,"","","","",2,0,Not Assumable,0,Yes,333
2544,RMLS,289,"289 5th St E, 405",5th,55101,MN,STP - Saint Paul,209000,10/6/2017 0:00,209000,Exclusive Right,217900,1140,"",C4,Common,625 - St. Paul,55,1/10/2018 0:00,0,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",36,"Secured, More Parking Offsite for Fee, Contract Pkg Required, Assigned, Unassigned, Other",1343,2130,Main,30x15,2130,2016,1343,405,1902,Residential-Single,(CC) High Rise (4+ Levels),0.03,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","",Brick/Stone,"","","",Living/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,12x11,Upper,12x12,Main,"","","","",2,0,"",465,Unknown,0
2545,RMLS,1714,1714 Margaret St,Margaret,55106,MN,STP - Saint Paul,209000,10/2/2017 0:00,209000,Exclusive Right,214000,840,"",E3,40x120,625 - St. Paul,45,11/16/2017 0:00,0,14x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Bonus Room, Three Season Porch","",Main,No,"",17,Detached Garage,1190,2228,Main,23x16,2228,2017,1890,"",1946,Residential-Single,(SF) One 1/2 Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","",18x13,Stucco,Lower,Main,14x9,"","Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, Full Basement",11x10,Main,11x10,Main,13x12,Upper,"","",3,700,"",0,No,0
2546,RMLS,797,797 Juno Ave,Juno,55102,MN,STP - Saint Paul,206000,9/7/2017 0:00,209000,Exclusive Right,209000,797,"",E2,40x120,625 - St. Paul,25,10/2/2017 0:00,0,12x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Porch, Deck",Asphalt Shingles,Main,No,None,25,Detached Garage,1394,1819,Main,16x14,5368,2017,1394,"",1906,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Microwave, Refrigerator","",Main Level,"",Wood,"",Main,12x14,"Separate/Formal Dining Room, Eat In Kitchen",Full,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x16,Upper,8x14,Upper,12x14,Upper,"","",3,0,"",0,Yes,3548
2547,RMLS,767,767 Stryker Ave,Stryker,55107,MN,STP - Saint Paul,212500,8/9/2017 0:00,209000,Exclusive Right,209000,700,None,C2,50x150,625 - St. Paul,14,8/23/2017 0:00,0,11x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Three Season Porch","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,"",14,Detached Garage,1100,1725,Main,16x12,2154,2017,1100,"",1918,Residential-Single,(SF) One 1/2 Stories,0,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","","",Wood,"",Main,11x10,"Separate/Formal Dining Room, Living/Dining Room","Full, Concrete Block, Unfinished",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",11x11,Upper,11x10,Upper,"","","","",2,0,Not Assumable,0,Yes,429
2548,RMLS,1358,1358 Snelling Ave N,Snelling,55108,MN,STP - Saint Paul,205000,7/12/2017 0:00,209000,Exclusive Right,209000,711,Wood,D2,42x126,625 - St. Paul,36,8/17/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Recreation Room, Bar/Wet Bar Room",Asphalt Shingles,Main,No,"",36,"Attached Garage, Tuckunder",711,1836,Main,12x20,1836,2017,1011,"",1949,Residential-Single,(SF) One Story,0.12,Window,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer","","","",Wood,"","","","","Full, Finished (Livable), Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 1/2 Basement",10x13,Main,10x11,Main,"","","","",2,300,"",0,No,0
2549,RMLS,1002,1002 Beech St,Beech,55106,MN,STP - Saint Paul,209000,6/1/2017 0:00,209000,Exclusive Right,225000,954,Chain Link,D3,40x124,625 - St. Paul,29,6/30/2017 0:00,0,12x15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Foyer",Asphalt Shingles,Main,No,"",16,Other,1471,1034,Main,15x13,1088,2017,2416,"",1929,Residential-Single,(SF) One 1/2 Stories,0.11,Central,"Range, Cooktop, Wall Oven, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer","",Lower Level,20x13,Wood,Lower,Main,13x11,"Separate/Formal Dining Room, Eat In Kitchen, Breakfast Area, Kitchen/Dining Room",Full,2,0,0,1,SF,3,"Main Floor Full Bath, Main Floor 1/2 Bath, Private Master, Bathroom Ensuite, Walk-In Shower, Full Basement",31x19,Upper,11x11,Main,11x11,Main,13x12,Lower,4,945,Not Assumable,0,No,54
2550,RMLS,704,704 Cottage Ave E,Cottage,55106,MN,STP - Saint Paul,217000,3/13/2017 0:00,209000,Exclusive Right,209000,1200,"",C2,88x125,625 - St. Paul,35,4/17/2017 0:00,2,17x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",35,Attached Garage,1500,2529,Main,13x12,3102,2016,2700,"",1953,Residential-Single,(SF) One Story,0.25,Wall,"Range, Microwave, Dishwasher, Refrigerator","","",25x45,"Wood, Stucco",Lower,Main,14x11,"",Finished (Livable),1,1,0,0,SF,2,"",15x12,Main,12x10,Main,12x10,Main,21x10,Lower,4,1200,"",0,Unknown,573
2551,RMLS,1697,1697 Orange Ave E,Orange,55106,MN,STP - Saint Paul,200000,3/30/2017 0:00,209500,Exclusive Right,219500,1152,"Chain Link, Full",E2,100x124,625 - St. Paul,41,5/10/2017 0:00,1,10x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Porch, Unfinished, Porch",Asphalt Shingles,Main,No,"",15,"Detached Garage, Driveway - Asphalt",1627,1652,Main,11x14,2288,2017,1627,"",1923,Residential-Single,(SF) One Story,0.28,Central,"Range, Cooktop, Exhaust Fan/Hood, Refrigerator","",Main Level,15x18,Vinyl,Main,Main,10x13,Informal Dining Room,"Partial, Day/Lookout Windows",2,0,0,0,SF,2,Main Floor Full Bath,9x17,Main,10x12,Main,15x17,Main,"","",3,0,Not Assumable,0,Unknown,636
